,,fog,hail,maxtempm,meantempm,meanvism,meanwindspdm,mintempm,precipm,rain,snow,state,thunder,tornado,ArrDelay
15/11/07,LAX,0,0,31,23,16.0,2,16,0,0,0,CA,0,0,11.224
15/11/07,LGA,1,0,17,12,11.0,9,6,9.65,1,0,NY,0,0,44.1494252874
15/11/07,MCO,0,0,27,21,15.0,11,14,0,0,0,FL,0,0,22.4507042254
15/11/07,ORD,0,0,4,1,16.0,22,-2,T,0,0,IL,0,0,37.2826086957
15/11/07,PHX,0,0,26,22,16.0,12,17,0.51,1,0,AZ,1,0,19.9433962264
15/12/07,ANC,0,0,2,0,16.0,16,-1,0,0,0,AK,0,0,-8.33333333333
15/12/07,ATL,0,0,15,9,11.0,8,4,0,1,0,GA,0,0,25.078125
15/12/07,DEN,0,0,-2,-11,,13,-19,0,0,0,CO,0,0,23.6696428571
15/12/07,DFW,0,0,22,13,15.0,23,4,19.3,1,0,TX,1,0,39.4324324324
15/12/07,HNL,0,0,27,25,16.0,28,22,T,1,0,HI,0,0,12.5833333333
15/12/07,LAX,0,0,21,14,16.0,2,7,0,0,0,CA,0,0,19.2413793103
15/12/07,LGA,0,0,2,1,16.0,12,-2,0.25,0,0,NY,0,0,30.0821917808
15/12/07,MCO,1,0,28,24,12.0,8,21,0,1,0,FL,0,0,27.0136986301
15/12/07,ORD,0,0,-1,-2,5.0,14,-4,4.32,0,1,IL,0,0,59.9363636364
15/12/07,PHX,0,0,15,10,16.0,7,4,0,0,0,AZ,0,0,11.95
16/01/07,ANC,0,0,5,4,16.0,19,3,756.16,0,0,AK,0,0,-17.3333333333
16/01/07,ATL,0,0,13,7,14.0,13,1,3.3,1,0,GA,0,0,11.2180451128
16/01/07,DEN,0,0,1,-6,11.0,14,-12,0,0,0,CO,0,0,7.41732283465
16/01/07,DFW,0,0,3,2,16.0,27,0,2.29,1,0,TX,0,0,13.2647058824
16/01/07,HNL,0,0,28,24,16.0,15,21,T,1,0,HI,0,0,10.9523809524
16/01/07,LAX,0,0,18,11,16.0,1,3,0,0,0,CA,0,0,2.47008547009
16/01/07,LGA,0,0,13,4,15.0,15,-6,0.25,0,0,NY,0,0,20.011627907
16/01/07,MCO,0,0,27,22,15.0,3,17,0,0,0,FL,0,0,4.98591549296
16/01/07,ORD,0,0,-5,-8,16.0,17,-12,T,0,1,IL,0,0,14.8913043478
16/01/07,PHX,0,0,15,8,16.0,13,1,0,0,0,AZ,0,0,4.81308411215
16/02/07,ANC,0,0,4,1,14.0,8,-1,44.96,0,0,AK,0,0,11.6666666667
16/02/07,ATL,0,0,4,-1,16.0,14,-6,0,0,0,GA,0,0,20.8620689655
16/02/07,DEN,0,0,7,3,13.0,24,-1,0,0,1,CO,0,0,21.2556390977
16/02/07,DFW,0,0,10,3,16.0,14,-3,0,0,0,TX,0,0,24.6357142857
16/02/07,HNL,0,0,28,23,16.0,17,19,0.51,0,0,HI,0,0,15.4583333333
16/02/07,LAX,0,0,28,20,14.0,0,11,0,0,0,CA,0,0,19.9841269841
16/02/07,LGA,0,0,-2,-6,16.0,16,-10,0,0,0,NY,0,0,32.5957446809
16/02/07,MCO,0,0,13,9,15.0,18,6,0,1,0,FL,0,0,18.7945205479
16/02/07,ORD,0,0,-7,-13,15.0,22,-20,T,0,1,IL,0,0,37.380952381
16/02/07,PHX,0,0,23,15,16.0,7,7,0,0,0,AZ,0,0,20.1651376147
16/03/07,ANC,0,0,-4,-6,15.0,11,-6,47.24,0,0,AK,0,0,-24.6666666667
16/03/07,ATL,0,0,16,11,9.0,6,6,5.59,1,0,GA,0,0,4.72727272727
16/03/07,DEN,0,0,20,8,14.0,16,-3,0,0,0,CO,0,0,2.31007751938
16/03/07,DFW,0,0,22,18,15.0,15,13,0,0,0,TX,0,0,1.65354330709
16/03/07,HNL,0,0,27,22,16.0,8,18,1.27,1,0,HI,0,1,10.3333333333
16/03/07,LAX,1,0,22,17,4.0,2,11,0,0,0,CA,0,0,20.7222222222
16/03/07,LGA,0,0,2,-1,4.0,20,-3,51.56,0,1,NY,0,0,36.2307692308
16/03/07,MCO,0,0,28,23,15.0,18,19,3.05,1,0,FL,1,0,8.36363636364
16/03/07,ORD,0,0,4,0,16.0,17,-4,0,0,0,IL,0,0,-2.32203389831
16/03/07,PHX,0,0,37,27,16.0,8,17,0,0,0,AZ,0,0,14.8333333333
16/04/07,ANC,0,0,7,2,14.0,13,-2,0,0,0,AK,0,0,-13.75
16/04/07,ATL,0,0,21,13,16.0,18,6,5.08,0,0,GA,0,0,15.3120567376
16/04/07,DEN,0,0,14,9,11.0,19,5,0,1,0,CO,0,0,8.62595419847
16/04/07,DFW,0,0,23,16,16.0,11,8,0,0,0,TX,0,0,11.4202898551
16/04/07,HNL,0,0,29,26,16.0,29,23,T,0,0,HI,0,0,-2.85714285714
16/04/07,LAX,0,0,21,17,15.0,4,12,0,0,0,CA,0,0,5.57258064516
16/04/07,LGA,0,0,9,6,8.0,12,3,22.86,1,0,NY,0,0,50.5287356322
16/04/07,MCO,0,0,23,16,16.0,26,9,0,0,0,FL,0,0,33.8714285714
16/04/07,ORD,0,0,17,8,16.0,14,0,0,0,0,IL,0,0,21.1785714286
16/04/07,PHX,0,0,22,18,16.0,12,13,0.25,1,0,AZ,0,0,19.4159292035
16/05/07,ANC,0,0,7,4,16.0,16,2,0,0,0,AK,0,0,15.8333333333
16/05/07,ATL,0,0,24,20,10.0,6,17,1.52,1,0,GA,0,0,18.4315068493
16/05/07,DEN,0,0,21,13,11.0,8,6,0,0,0,CO,0,0,8.9140625
16/05/07,DFW,0,0,29,24,15.0,14,19,0,0,0,TX,0,0,9.46715328467
16/05/07,HNL,0,0,31,26,16.0,16,21,0,0,0,HI,0,0,2.54545454545
16/05/07,LAX,0,0,21,17,9.0,2,13,0,0,0,CA,0,0,4.53278688525
16/05/07,LGA,0,0,29,22,9.0,9,15,21.08,1,0,NY,0,0,64.987654321
16/05/07,MCO,0,0,32,26,16.0,8,21,0,0,0,FL,0,0,11.0704225352
16/05/07,ORD,0,0,19,13,14.0,20,7,3.56,1,0,IL,1,0,30.4393939394
16/05/07,PHX,0,0,37,31,16.0,13,24,0,0,0,AZ,0,0,9.43269230769
16/06/07,ANC,0,0,12,8,16.0,10,5,0,0,0,AK,0,0,13.3846153846
16/06/07,ATL,0,0,32,24,11.0,3,17,0,0,0,GA,0,0,12.865248227
16/06/07,DEN,0,0,31,23,11.0,19,15,0,0,0,CO,0,0,17.0775862069
16/06/07,DFW,0,0,31,27,15.0,11,23,7.37,1,0,TX,1,0,50.5196850394
16/06/07,HNL,0,0,30,27,16.0,24,23,T,1,0,HI,0,0,4.45833333333
16/06/07,LAX,0,0,27,22,11.0,4,16,0,0,0,CA,0,0,17.0924369748
16/06/07,LGA,0,0,27,22,14.0,5,16,1.02,1,0,NY,0,0,26.5125
16/06/07,MCO,0,0,31,27,16.0,10,22,0,0,0,FL,0,0,15.6164383562
16/06/07,ORD,0,0,34,27,15.0,9,19,T,1,0,IL,0,0,15.421875
16/06/07,PHX,0,0,43,36,16.0,12,28,0,0,0,AZ,0,0,14.8829787234
16/07/07,ANC,0,0,12,10,14.0,14,9,0,0,0,AK,0,0,-0.272727272727
16/07/07,ATL,0,0,31,26,14.0,3,21,0,0,0,GA,0,0,8.23417721519
16/07/07,DEN,0,0,36,26,11.0,8,17,0,0,0,CO,0,0,9.18705035971
16/07/07,DFW,0,0,32,27,16.0,6,23,1.27,1,0,TX,1,0,3.59712230216
16/07/07,HNL,0,0,31,28,15.0,17,24,0.25,1,0,HI,0,0,7.625
16/07/07,LAX,0,0,27,23,11.0,4,18,0,0,0,CA,0,0,13.5035971223
16/07/07,LGA,0,0,28,25,16.0,6,22,0,0,0,NY,0,0,16.5729166667
16/07/07,MCO,0,0,34,28,14.0,6,23,11.18,1,0,FL,1,0,8.86842105263
16/07/07,ORD,0,0,28,23,15.0,8,18,9.91,1,0,IL,1,0,5.43243243243
16/07/07,PHX,0,0,46,37,15.0,13,29,0.51,1,0,AZ,1,0,17.1
16/08/07,ANC,0,0,20,16,12.0,16,11,1.02,1,0,AK,0,0,24.3333333333
16/08/07,ATL,0,0,39,30,8.0,3,23,0,0,0,GA,0,0,25.5290322581
16/08/07,DEN,0,0,29,22,11.0,6,15,0,0,0,CO,0,0,6.18656716418
16/08/07,DFW,1,0,27,26,11.0,15,24,65.79,1,0,TX,1,0,13.7445255474
16/08/07,HNL,0,0,31,28,16.0,28,25,0,0,0,HI,0,0,-3.26086956522
16/08/07,LAX,0,0,33,27,15.0,2,20,0,0,0,CA,0,0,14.5
16/08/07,LGA,0,0,28,26,13.0,4,23,0.25,1,0,NY,0,0,14.8526315789
16/08/07,MCO,0,0,34,29,16.0,8,25,0,0,0,FL,0,0,17.1666666667
16/08/07,ORD,0,0,25,22,12.0,9,18,0,0,0,IL,0,0,7.93835616438
16/08/07,PHX,0,0,43,37,15.0,11,31,0,0,0,AZ,0,0,15.1926605505
16/09/07,ANC,0,0,14,10,16.0,10,6,0,0,0,AK,0,0,6.33333333333
16/09/07,ATL,0,0,26,19,16.0,8,12,0,0,0,GA,0,0,-0.027397260274
16/09/07,DEN,0,0,30,22,11.0,8,14,0,1,0,CO,1,0,17.3360655738
16/09/07,DFW,0,0,32,26,16.0,10,20,0,0,0,TX,0,0,-0.0808823529412
16/09/07,HNL,0,0,31,28,16.0,22,24,T,1,0,HI,0,0,-1.45454545455
16/09/07,LAX,0,0,25,21,15.0,2,16,0,0,0,CA,0,0,6.046875
16/09/07,LGA,0,0,19,14,16.0,4,10,0,0,0,NY,0,0,2.01123595506
16/09/07,MCO,0,0,35,30,14.0,5,26,9.65,1,0,FL,0,0,4.31343283582
16/09/07,ORD,0,0,22,14,16.0,12,7,0,0,0,IL,0,0,10.6857142857
16/09/07,PHX,0,0,39,34,16.0,11,28,T,1,0,AZ,1,0,5.72897196262
16/10/07,ANC,0,0,7,4,16.0,16,2,0.76,0,0,AK,0,0,23.0
16/10/07,ATL,0,0,25,21,12.0,5,18,0,0,0,GA,0,0,2.38620689655
16/10/07,DEN,0,0,20,11,,13,2,0,0,0,CO,0,0,5.568
16/10/07,DFW,0,0,29,24,12.0,13,18,2.03,1,0,TX,1,0,10.3823529412
16/10/07,HNL,0,0,31,27,16.0,19,24,0,0,0,HI,0,0,15.5263157895
16/10/07,LAX,0,0,21,18,14.0,3,14,0,0,0,CA,0,0,-0.90625
16/10/07,LGA,0,0,21,17,16.0,1,13,0,0,0,NY,0,0,3.42222222222
16/10/07,MCO,0,0,31,26,16.0,8,22,0,0,0,FL,0,0,1.19117647059
16/10/07,ORD,0,0,19,16,10.0,12,11,6.1,1,0,IL,0,0,1.32413793103
16/10/07,PHX,0,0,31,24,16.0,15,17,0,0,0,AZ,0,0,-0.579439252336
16/11/07,ANC,0,0,2,1,16.0,39,1,0,0,0,AK,0,0,-4.5
16/11/07,ATL,0,0,12,6,16.0,5,0,0,0,0,GA,0,0,12.2207792208
16/11/07,DEN,0,0,21,13,,13,6,0,0,0,CO,0,0,3.66129032258
16/11/07,DFW,0,0,23,13,16.0,9,4,0,0,0,TX,0,0,13.1071428571
16/11/07,HNL,0,0,29,26,16.0,16,22,0,0,0,HI,0,0,14.6956521739
16/11/07,LAX,0,0,22,18,5.0,2,14,0,0,0,CA,0,0,8.416
16/11/07,LGA,0,0,8,6,16.0,16,3,0,0,0,NY,0,0,40.0674157303
16/11/07,MCO,0,0,17,12,16.0,14,7,0,0,0,FL,0,0,13.1126760563
16/11/07,ORD,0,0,5,1,16.0,10,-4,0,0,0,IL,0,0,28.3669064748
16/11/07,PHX,0,0,28,23,16.0,8,17,T,1,0,AZ,1,0,7.57142857143
16/12/07,ANC,0,0,2,0,13.0,8,-2,0,0,0,AK,0,0,2.33333333333
16/12/07,ATL,0,0,8,3,13.0,11,-1,0,1,0,GA,0,0,16.1666666667
16/12/07,DEN,0,0,6,-1,,14,-7,0,0,0,CO,0,0,5.58474576271
16/12/07,DFW,0,0,12,7,16.0,19,1,0,0,0,TX,0,0,21.9833333333
16/12/07,HNL,0,0,27,24,16.0,27,22,T,1,0,HI,0,0,16.5384615385
16/12/07,LAX,0,0,20,14,16.0,1,7,0,0,0,CA,0,0,13.9112903226
16/12/07,LGA,0,0,3,1,8.0,20,-2,21.34,1,0,NY,0,0,31.1506849315
16/12/07,MCO,0,0,24,18,14.0,23,10,8.13,1,0,FL,0,0,15.3552631579
16/12/07,ORD,0,0,-2,-5,9.0,25,-8,4.32,0,1,IL,0,0,25.0406504065
16/12/07,PHX,0,0,18,12,16.0,6,6,0,0,0,AZ,0,0,2.86868686869
17/01/07,ANC,0,0,3,2,15.0,19,2,0,0,0,AK,0,0,0.666666666667
17/01/07,ATL,0,0,12,6,16.0,13,-1,0,0,0,GA,0,0,10.4525547445
17/01/07,DEN,0,0,4,-3,11.0,13,-11,0,0,0,CO,0,0,7.39837398374
17/01/07,DFW,0,0,3,2,15.0,16,0,3.05,1,0,TX,0,0,96.0366972477
17/01/07,HNL,0,0,27,24,16.0,16,21,T,0,0,HI,0,0,22.5217391304
17/01/07,LAX,0,0,15,11,16.0,5,7,0.25,1,0,CA,0,0,4.40350877193
17/01/07,LGA,0,0,-2,-4,16.0,10,-7,0,0,0,NY,0,0,11.4022988506
17/01/07,MCO,0,0,21,18,16.0,21,16,0,0,0,FL,0,0,16.7391304348
17/01/07,ORD,0,0,-6,-9,16.0,15,-13,T,0,1,IL,0,0,11.7037037037
17/01/07,PHX,0,0,17,10,16.0,11,3,0,0,0,AZ,0,0,3.32323232323
17/02/07,ANC,0,0,5,3,15.0,32,2,4.32,0,0,AK,0,0,9.0
17/02/07,ATL,0,0,9,1,16.0,8,-6,0,1,0,GA,0,0,16.4173228346
17/02/07,DEN,0,0,1,-2,14.0,11,-4,0,0,0,CO,0,0,14.4758064516
17/02/07,DFW,0,0,19,10,16.0,13,1,0,0,0,TX,0,0,15.1709401709
17/02/07,HNL,0,0,28,25,16.0,27,22,0.51,0,0,HI,0,0,3.95652173913
17/02/07,LAX,0,0,32,22,14.0,2,13,0,0,0,CA,0,0,8.5045045045
17/02/07,LGA,0,0,2,-3,16.0,10,-7,0,0,0,NY,0,0,10.1
17/02/07,MCO,0,0,15,9,16.0,11,2,0,0,0,FL,0,0,15.3815789474
17/02/07,ORD,0,0,-3,-6,7.0,15,-9,2.03,0,1,IL,0,0,32.1048387097
17/02/07,PHX,0,0,28,19,16.0,14,9,0,0,0,AZ,0,0,18.3883495146
17/03/07,ANC,0,0,-3,-4,16.0,8,-5,2.29,0,0,AK,0,0,-21.0
17/03/07,ATL,0,0,12,7,16.0,16,2,0,0,0,GA,0,0,14.3385826772
17/03/07,DEN,0,0,23,16,14.0,10,8,0,0,0,CO,0,0,8.13076923077
17/03/07,DFW,0,0,22,16,16.0,13,8,0,0,0,TX,0,0,8.48360655738
17/03/07,HNL,0,0,27,24,16.0,15,20,2.03,1,0,HI,0,0,6.86956521739
17/03/07,LAX,0,0,21,17,6.0,2,13,0,0,0,CA,0,0,9.40707964602
17/03/07,LGA,0,0,3,0,12.0,14,-4,0.76,1,0,NY,0,0,41.8333333333
17/03/07,MCO,0,0,20,14,16.0,19,10,0,0,0,FL,0,0,18.3802816901
17/03/07,ORD,0,0,4,0,16.0,12,-4,0,0,0,IL,0,0,1.95238095238
17/03/07,PHX,0,0,37,28,16.0,8,19,0,0,0,AZ,0,0,16.9636363636
17/04/07,ANC,0,0,7,3,15.0,27,1,0.25,0,0,AK,0,0,6.0
17/04/07,ATL,0,0,25,18,16.0,16,11,0,0,0,GA,0,0,13.7446808511
17/04/07,DEN,0,0,13,8,10.0,11,4,3.3,1,0,CO,0,0,5.70634920635
17/04/07,DFW,0,0,21,17,14.0,15,13,9.65,1,0,TX,0,0,29.2651515152
17/04/07,HNL,0,0,28,25,16.0,27,22,0.76,1,0,HI,0,0,7.52380952381
17/04/07,LAX,0,0,19,16,12.0,3,12,0,0,0,CA,0,0,1.75833333333
17/04/07,LGA,0,0,11,8,16.0,15,6,1.02,1,0,NY,0,0,15.3294117647
17/04/07,MCO,0,0,30,21,16.0,18,14,0,0,0,FL,0,0,17.9565217391
17/04/07,ORD,0,0,21,12,16.0,17,2,T,0,0,IL,0,0,13.6176470588
17/04/07,PHX,0,0,27,20,16.0,9,12,0,0,0,AZ,0,0,6.97222222222
17/05/07,ANC,0,0,7,4,16.0,18,3,0,0,0,AK,0,0,9.83333333333
17/05/07,ATL,0,0,24,18,15.0,6,11,0,0,0,GA,0,0,1.84868421053
17/05/07,DEN,0,0,22,16,12.0,13,9,0,0,0,CO,0,0,4.60769230769
17/05/07,DFW,0,0,28,22,16.0,13,17,0,0,0,TX,0,0,2.07142857143
17/05/07,HNL,0,0,31,26,16.0,16,22,0,0,0,HI,0,0,12.25
17/05/07,LAX,0,0,21,17,9.0,3,14,0,0,0,CA,0,0,6.97580645161
17/05/07,LGA,0,0,21,17,16.0,7,12,0,0,0,NY,0,0,9.875
17/05/07,MCO,1,0,33,26,10.0,6,21,42.93,1,0,FL,0,0,2.93150684932
17/05/07,ORD,0,0,17,12,16.0,18,6,0,0,0,IL,0,0,-2.75342465753
17/05/07,PHX,0,0,38,32,16.0,13,25,0,0,0,AZ,0,0,8.16666666667
17/06/07,ANC,0,0,11,9,16.0,16,7,0,0,0,AK,0,0,6.0
17/06/07,ATL,0,0,34,27,8.0,3,19,0,1,0,GA,0,0,16.1140939597
17/06/07,DEN,0,0,33,24,11.0,16,17,0,0,0,CO,0,0,10.5114503817
17/06/07,DFW,1,0,28,26,13.0,12,23,16.51,1,0,TX,1,0,50.045112782
17/06/07,HNL,0,0,31,27,16.0,23,24,0,0,0,HI,0,0,47.92
17/06/07,LAX,0,0,27,21,10.0,4,16,0,0,0,CA,0,0,15.7401574803
17/06/07,LGA,0,0,30,24,16.0,6,19,0,0,0,NY,0,0,-1.07865168539
17/06/07,MCO,0,0,33,28,16.0,6,23,0,0,0,FL,0,0,12.5641025641
17/06/07,ORD,0,0,33,27,11.0,10,21,0,0,0,IL,0,0,18.0839160839
17/06/07,PHX,0,0,42,34,16.0,12,27,0,0,0,AZ,0,0,19.5288461538
17/07/07,ANC,0,0,13,11,12.0,16,10,0,0,0,AK,0,0,44.5454545455
17/07/07,ATL,0,0,32,27,14.0,3,22,0,1,0,GA,0,0,19.9044585987
17/07/07,DEN,0,0,36,27,11.0,13,19,0,0,0,CO,0,0,13.5220588235
17/07/07,DFW,0,0,32,28,16.0,9,23,5.08,1,0,TX,1,0,13.1126760563
17/07/07,HNL,0,0,31,28,16.0,19,24,T,1,0,HI,0,0,1.08333333333
17/07/07,LAX,0,0,26,22,13.0,2,17,0,0,0,CA,0,0,10.4782608696
17/07/07,LGA,0,0,31,26,16.0,3,21,0,0,0,NY,0,0,23.625
17/07/07,MCO,0,0,34,29,16.0,8,24,0,0,0,FL,1,0,8.67567567568
17/07/07,ORD,0,0,28,24,14.0,10,20,2.79,1,0,IL,1,0,24.9383561644
17/07/07,PHX,0,0,44,38,16.0,9,32,T,0,0,AZ,0,0,11.7155963303
17/08/07,ANC,0,0,14,13,10.0,8,12,1.02,0,0,AK,0,0,21.9166666667
17/08/07,ATL,0,0,38,32,9.0,8,26,0,0,0,GA,0,0,31.9931972789
17/08/07,DEN,0,0,31,24,11.0,11,18,0,1,0,CO,1,0,18.4210526316
17/08/07,DFW,0,0,35,29,15.0,9,23,54.36,1,0,TX,1,0,25.8394160584
17/08/07,HNL,0,0,31,28,16.0,25,25,0,0,0,HI,0,0,12.6153846154
17/08/07,LAX,0,0,32,27,16.0,2,21,0,0,0,CA,0,0,11.9124087591
17/08/07,LGA,1,0,29,23,8.0,5,17,18.8,1,0,NY,0,0,78.3571428571
17/08/07,MCO,0,0,34,28,15.0,6,23,0,0,0,FL,0,0,30.4366197183
17/08/07,ORD,0,0,26,21,16.0,11,16,0,0,0,IL,0,0,12.2573529412
17/08/07,PHX,0,0,43,37,16.0,8,32,0,0,0,AZ,0,0,8.66666666667
17/09/07,ANC,0,0,13,12,15.0,18,11,0.76,0,0,AK,0,0,-12.4
17/09/07,ATL,0,0,27,22,15.0,6,18,0,0,0,GA,0,0,1.55333333333
17/09/07,DEN,0,0,20,17,11.0,10,13,4.32,1,0,CO,0,0,8.88976377953
17/09/07,DFW,0,0,33,26,16.0,10,19,0,0,0,TX,0,0,2.15602836879
17/09/07,HNL,0,0,32,28,16.0,24,25,T,1,0,HI,0,0,-10.7727272727
17/09/07,LAX,0,0,24,21,16.0,4,16,0,0,0,CA,0,0,3.80620155039
17/09/07,LGA,0,0,21,16,16.0,5,11,0,0,0,NY,0,0,9.93617021277
17/09/07,MCO,0,0,32,28,16.0,10,24,0,1,0,FL,0,0,4.94117647059
17/09/07,ORD,0,0,27,19,16.0,19,11,0,0,0,IL,0,0,8.80985915493
17/09/07,PHX,0,0,36,31,16.0,16,27,T,0,0,AZ,0,0,7.38317757009
17/10/07,ANC,0,0,7,3,16.0,6,1,0.25,0,0,AK,0,0,9.0
17/10/07,ATL,0,0,28,23,12.0,5,18,0,0,0,GA,0,0,6.66216216216
17/10/07,DEN,0,0,15,10,11.0,13,5,0,0,0,CO,0,0,7.78512396694
17/10/07,DFW,0,0,33,28,16.0,13,23,0.51,1,0,TX,0,0,4.88405797101
17/10/07,HNL,0,0,31,28,16.0,17,24,0,0,0,HI,0,0,2.47619047619
17/10/07,LAX,0,0,22,18,16.0,2,14,0,0,0,CA,0,0,1.096
17/10/07,LGA,0,0,23,19,12.0,2,14,0,0,0,NY,0,0,8.38709677419
17/10/07,MCO,0,0,32,27,16.0,10,22,0,0,0,FL,0,0,10.6428571429
17/10/07,ORD,0,0,22,16,16.0,16,8,1.02,1,0,IL,0,0,13.006993007
17/10/07,PHX,0,0,28,22,16.0,10,16,0,0,0,AZ,0,0,2.85849056604
17/11/07,ANC,0,0,4,3,16.0,16,2,0,0,0,AK,0,0,-1.0
17/11/07,ATL,0,0,17,7,14.0,3,-2,0,0,0,GA,0,0,-2.42635658915
17/11/07,DEN,0,0,13,8,,13,3,0,0,0,CO,0,0,-4.0
17/11/07,DFW,0,0,24,18,15.0,9,12,9.14,1,0,TX,0,0,-3.40983606557
17/11/07,HNL,0,0,29,26,16.0,15,22,T,0,0,HI,0,0,2.09523809524
17/11/07,LAX,0,0,21,17,5.0,3,13,0,0,0,CA,0,0,21.6034482759
17/11/07,LGA,0,0,8,5,16.0,8,2,0,0,0,NY,0,0,-11.5714285714
17/11/07,MCO,0,0,23,17,16.0,6,10,0,0,0,FL,0,0,-2.80555555556
17/11/07,ORD,0,0,8,4,14.0,14,1,1.02,1,0,IL,0,0,-4.08928571429
17/11/07,PHX,0,0,28,22,16.0,8,16,0,0,0,AZ,0,0,4.54081632653
17/12/07,ANC,0,0,-1,-2,16.0,13,-3,0,0,0,AK,0,0,-7.0
17/12/07,ATL,0,0,8,2,16.0,8,-3,0,0,0,GA,0,0,13.1148648649
17/12/07,DEN,0,0,11,1,,11,-8,0,0,0,CO,0,0,8.5
17/12/07,DFW,0,0,14,7,16.0,6,-1,0,0,0,TX,0,0,17.096
17/12/07,HNL,0,0,27,24,16.0,27,22,T,1,0,HI,0,0,25.48
17/12/07,LAX,0,0,17,13,14.0,3,8,0.25,1,0,CA,0,0,8.52419354839
17/12/07,LGA,0,0,1,-1,16.0,19,-3,0,0,0,NY,0,0,16.6282051282
17/12/07,MCO,0,0,13,8,16.0,16,3,0,0,0,FL,0,0,10.9466666667
17/12/07,ORD,0,0,-5,-7,9.0,17,-9,T,0,1,IL,0,0,21.952
17/12/07,PHX,0,0,18,12,16.0,6,6,0,0,0,AZ,0,0,-1.42574257426
18/01/07,ANC,0,0,4,3,16.0,14,2,0,0,0,AK,0,0,-9.0
18/01/07,ATL,0,0,11,6,6.0,10,0,0.51,1,0,GA,0,0,54.3720930233
18/01/07,DEN,0,0,-4,-8,16.0,11,-12,0,0,0,CO,0,0,11.71875
18/01/07,DFW,0,0,7,4,7.0,11,2,6.1,1,0,TX,0,0,34.3428571429
18/01/07,HNL,0,0,28,24,16.0,22,21,T,1,0,HI,0,0,4.85714285714
18/01/07,LAX,0,0,21,12,16.0,1,3,0,0,0,CA,0,0,13.4049586777
18/01/07,LGA,0,0,3,-1,9.0,5,-4,2.29,0,1,NY,0,0,35.6593406593
18/01/07,MCO,1,0,21,18,12.0,10,15,0,0,0,FL,0,0,29.7042253521
18/01/07,ORD,0,0,-1,-2,11.0,18,-3,T,0,1,IL,0,0,45.4154929577
18/01/07,PHX,0,0,21,13,16.0,12,5,0,0,0,AZ,0,0,4.4128440367
18/02/07,ANC,0,0,4,2,16.0,8,1,16,0,0,AK,0,0,-15.75
18/02/07,ATL,0,0,7,1,16.0,23,-4,0,0,0,GA,0,0,2.74452554745
18/02/07,DEN,0,0,10,4,14.0,13,-1,0,0,0,CO,0,0,1.2734375
18/02/07,DFW,0,0,18,9,16.0,10,1,0,0,0,TX,0,0,-0.368421052632
18/02/07,HNL,0,0,28,24,16.0,30,21,T,0,0,HI,0,0,28.0
18/02/07,LAX,0,0,24,19,16.0,7,14,1.27,1,0,CA,0,0,2.88709677419
18/02/07,LGA,0,0,1,-3,16.0,12,-8,0,0,0,NY,0,0,-10.6941176471
18/02/07,MCO,0,0,13,10,16.0,18,8,2.29,1,0,FL,0,0,7.05263157895
18/02/07,ORD,0,0,-6,-8,16.0,15,-12,0,0,0,IL,0,0,1.13475177305
18/02/07,PHX,0,0,25,21,16.0,10,16,0,0,0,AZ,0,0,2.52252252252
18/03/07,ANC,0,0,-1,-3,16.0,8,-6,2.03,0,0,AK,0,0,-11.0
18/03/07,ATL,0,0,14,7,16.0,3,-1,0,0,0,GA,0,0,12.170212766
18/03/07,DEN,0,0,22,14,14.0,11,7,0,0,0,CO,0,0,4.25563909774
18/03/07,DFW,0,0,24,18,16.0,12,12,0,0,0,TX,0,0,6.37121212121
18/03/07,HNL,0,0,26,23,16.0,21,19,0.25,1,0,HI,0,0,14.8333333333
18/03/07,LAX,0,0,17,16,8.0,2,13,0,0,0,CA,0,0,6.62096774194
18/03/07,LGA,0,0,4,1,16.0,15,-3,0,0,0,NY,0,0,4.1
18/03/07,MCO,0,0,21,16,16.0,11,10,0,0,0,FL,0,0,11.9726027397
18/03/07,ORD,0,0,8,1,16.0,12,-6,0,0,0,IL,0,0,8.62837837838
18/03/07,PHX,0,0,34,27,16.0,12,18,0,0,0,AZ,0,0,5.30701754386
18/04/07,ANC,0,0,2,0,16.0,32,-1,0,0,0,AK,0,0,45.0
18/04/07,ATL,0,0,23,16,16.0,3,8,0,0,0,GA,0,0,14.2585034014
18/04/07,DEN,0,0,20,12,11.0,23,5,0,0,0,CO,0,0,6.74803149606
18/04/07,DFW,0,0,22,18,16.0,14,13,0,0,0,TX,0,0,8.24087591241
18/04/07,HNL,0,0,29,26,16.0,25,22,T,1,0,HI,0,0,0.652173913043
18/04/07,LAX,0,0,19,16,16.0,10,12,0,0,0,CA,0,0,-0.916666666667
18/04/07,LGA,0,0,11,8,16.0,12,6,0,0,0,NY,0,0,22.75
18/04/07,MCO,0,0,28,21,16.0,14,16,0.76,1,0,FL,0,0,10.4714285714
18/04/07,ORD,0,0,10,7,16.0,21,4,T,1,0,IL,0,0,15.0422535211
18/04/07,PHX,0,0,31,23,16.0,20,16,0,0,0,AZ,0,0,4.15454545455
18/05/07,ANC,0,0,7,4,16.0,10,2,0,0,0,AK,0,0,9.83333333333
18/05/07,ATL,0,0,24,17,16.0,10,11,0,0,0,GA,0,0,10.22
18/05/07,DEN,0,0,24,16,,10,8,0,0,0,CO,0,0,8.84615384615
18/05/07,DFW,0,0,28,22,16.0,12,16,0,0,0,TX,0,0,9.54285714286
